Year,EventName,DriverNumber,Abbreviation,TeamName,GridPos,QualiPos,FinishPos,DidFinish,Top3,Top5,Top10,EventDate,career_race_count,is_rookie,drv_avg_finish_w,drv_avg_quali_w,drv_top10_rate_w,drv_dnf_rate_w,team_avg_finish_w,team_avg_quali_w,team_top10_rate_w,team_dnf_rate_w
2019,Mexican Grand Prix,8,GRO,Haas F1 Team,18.0,18.0,17.0,0,0,0,0,2019-10-27,37,0,14.6,12.6,0.0,0.8,14.4,13.8,0.2,0.8
2019,Mexican Grand Prix,88,KUB,Williams,20.0,20.0,18.0,0,0,0,0,2019-10-27,17,1,16.6,19.2,0.0,0.8,16.4,18.4,0.0,1.0
2019,Mexican Grand Prix,7,RAI,Alfa Romeo Racing,14.0,14.0,19.0,0,0,0,0,2019-10-27,37,0,14.8,12.0,0.0,0.8,13.6,13.6,0.0,0.6
2019,Mexican Grand Prix,4,NOR,McLaren,8.0,8.0,20.0,0,0,0,0,2019-10-27,17,1,9.4,10.2,0.6,0.6,8.6,7.2,0.6,0.4
2019,United States Grand Prix,77,BOT,Mercedes,1.0,1.0,1.0,1,1,1,1,2019-11-03,38,0,2.6,4.4,1.0,0.0,2.0,4.4,1.0,0.0
2019,United States Grand Prix,44,HAM,Mercedes,5.0,5.0,2.0,1,1,1,1,2019-11-03,38,0,2.4,2.8,1.0,0.0,1.8,3.6,1.0,0.0
2019,United States Grand Prix,33,VER,Red Bull Racing,3.0,3.0,3.0,1,1,1,1,2019-11-03,38,0,7.8,6.8,0.8,0.19999999999999996,7.6,7.2,0.8,0.19999999999999996
2019,United States Grand Prix,16,LEC,Ferrari,4.0,4.0,4.0,1,0,1,1,2019-11-03,38,0,3.2,1.4,1.0,0.19999999999999996,6.4,2.2,0.8,0.4
2019,United States Grand Prix,23,ALB,Red Bull Racing,6.0,6.0,5.0,1,0,1,1,2019-11-03,18,1,5.2,8.8,1.0,0.0,7.2,4.0,0.8,0.19999999999999996
2019,United States Grand Prix,3,RIC,Renault,9.0,9.0,6.0,1,0,0,1,2019-11-03,38,0,12.8,12.8,0.4,0.4,15.2,13.2,0.4,0.8
2019,United States Grand Prix,4,NOR,McLaren,8.0,8.0,7.0,1,0,0,1,2019-11-03,18,1,11.2,9.4,0.6,0.6,11.4,7.6,0.4,0.6
2019,United States Grand Prix,55,SAI,McLaren,7.0,7.0,8.0,0,0,0,1,2019-11-03,38,0,11.2,6.8,0.4,0.4,11.2,7.6,0.4,0.6
2019,United States Grand Prix,27,HUL,Renault,11.0,11.0,9.0,0,0,0,1,2019-11-03,38,0,10.8,9.6,0.8,0.4,12.6,13.0,0.6,0.6
2019,United States Grand Prix,11,PER,Racing Point,0.0,19.0,10.0,0,0,0,1,2019-11-03,38,0,9.6,13.4,0.8,0.4,9.4,14.2,0.6,0.6
2019,United States Grand Prix,7,RAI,Alfa Romeo Racing,17.0,17.0,11.0,0,0,0,0,2019-11-03,38,0,15.4,13.2,0.0,0.8,14.8,13.2,0.0,0.8
2019,United States Grand Prix,26,KVY,Toro Rosso,13.0,13.0,12.0,0,0,0,0,2019-11-03,18,1,13.4,14.2,0.2,0.6,10.2,10.6,0.6,0.8
2019,United States Grand Prix,18,STR,Racing Point,14.0,14.0,13.0,0,0,0,0,2019-11-03,38,0,11.4,13.6,0.2,0.6,9.2,15.0,0.8,0.8
2019,United States Grand Prix,99,GIO,Alfa Romeo Racing,16.0,16.0,14.0,0,0,0,0,2019-11-03,18,1,12.4,12.2,0.4,0.6,14.0,14.0,0.0,1.0
2019,United States Grand Prix,8,GRO,Haas F1 Team,15.0,15.0,15.0,0,0,0,0,2019-11-03,38,0,15.4,14.0,0.0,0.8,16.0,14.6,0.0,1.0
2019,United States Grand Prix,10,GAS,Toro Rosso,10.0,10.0,16.0,0,0,0,0,2019-11-03,38,0,9.8,11.4,0.6,0.6,9.8,11.0,0.6,1.0
2019,United States Grand Prix,63,RUS,Williams,18.0,18.0,17.0,0,0,0,0,2019-11-03,18,1,16.6,18.0,0.0,1.0,16.8,18.8,0.0,1.0
2019,United States Grand Prix,20,MAG,Haas F1 Team,12.0,12.0,18.0,0,0,0,0,2019-11-03,38,0,14.8,15.2,0.2,0.6,15.0,15.8,0.0,1.0
2019,United States Grand Prix,88,KUB,Williams,19.0,20.0,19.0,0,0,0,0,2019-11-03,18,1,16.8,19.2,0.0,0.8,16.8,19.0,0.0,1.0
2019,United States Grand Prix,5,VET,Ferrari,2.0,2.0,20.0,0,0,0,0,2019-11-03,38,0,7.2,2.8,0.6,0.4,3.6,2.4,1.0,0.19999999999999996
2019,Brazilian Grand Prix,33,VER,Red Bull Racing,1.0,1.0,1.0,1,1,1,1,2019-11-17,39,0,6.8,3.4,0.8,0.19999999999999996,7.4,4.0,0.8,0.19999999999999996
2019,Brazilian Grand Prix,10,GAS,Toro Rosso,6.0,7.0,2.0,1,1,1,1,2019-11-17,39,0,10.8,10.4,0.6,0.6,11.6,11.2,0.4,1.0
2019,Brazilian Grand Prix,55,SAI,McLaren,20.0,20.0,3.0,1,1,1,1,2019-11-17,39,0,8.8,6.8,0.6,0.4,11.8,7.6,0.4,0.8
2019,Brazilian Grand Prix,7,RAI,Alfa Romeo Racing,8.0,9.0,4.0,1,0,1,1,2019-11-17,39,0,14.6,14.6,0.0,0.8,14.4,14.6,0.0,1.0
2019,Brazilian Grand Prix,99,GIO,Alfa Romeo Racing,12.0,13.0,5.0,1,0,1,1,2019-11-17,19,1,13.4,13.2,0.2,0.6,12.4,14.2,0.2,0.8
2019,Brazilian Grand Prix,3,RIC,Renault,11.0,12.0,6.0,1,0,0,1,2019-11-17,39,0,13.2,13.6,0.4,0.4,10.6,12.0,0.8,0.6
2019,Brazilian Grand Prix,44,HAM,Mercedes,3.0,3.0,7.0,1,0,0,1,2019-11-17,39,0,2.2,3.4,1.0,0.0,2.0,4.0,1.0,0.0
2019,Brazilian Grand Prix,4,NOR,McLaren,10.0,11.0,8.0,1,0,0,1,2019-11-17,19,1,10.6,8.2,0.6,0.4,10.2,10.0,0.6,0.6
2019,Brazilian Grand Prix,11,PER,Racing Point,15.0,15.0,9.0,1,0,0,1,2019-11-17,39,0,10.2,13.8,0.8,0.6,10.2,14.4,0.6,0.8
2019,Brazilian Grand Prix,26,KVY,Toro Rosso,16.0,16.0,10.0,1,0,0,1,2019-11-17,19,1,12.0,14.2,0.2,0.6,10.0,9.8,0.4,0.8
2019,Brazilian Grand Prix,20,MAG,Haas F1 Team,9.0,10.0,11.0,1,0,0,0,2019-11-17,39,0,14.8,15.2,0.2,0.6,16.0,16.2,0.0,1.0
2019,Brazilian Grand Prix,63,RUS,Williams,18.0,18.0,12.0,1,0,0,0,2019-11-17,19,1,17.2,18.0,0.0,1.0,17.4,19.4,0.0,1.0
2019,Brazilian Grand Prix,8,GRO,Haas F1 Team,7.0,8.0,13.0,1,0,0,0,2019-11-17,39,0,15.2,13.8,0.0,0.8,15.2,14.4,0.0,0.8
2019,Brazilian Grand Prix,23,ALB,Red Bull Racing,5.0,6.0,14.0,1,0,0,0,2019-11-17,19,1,5.0,8.4,1.0,0.0,4.0,3.2,1.0,0.0
2019,Brazilian Grand Prix,27,HUL,Renault,13.0,14.0,15.0,1,0,0,0,2019-11-17,39,0,11.6,10.6,0.8,0.6,7.8,11.4,1.0,0.4
2019,Brazilian Grand Prix,88,KUB,Williams,19.0,19.0,16.0,0,0,0,0,2019-11-17,19,1,17.2,19.4,0.0,0.8,16.4,19.0,0.0,0.8
2019,Brazilian Grand Prix,5,VET,Ferrari,2.0,2.0,17.0,0,0,0,0,2019-11-17,39,0,8.6,2.4,0.6,0.4,7.2,2.6,0.8,0.4
2019,Brazilian Grand Prix,16,LEC,Ferrari,14.0,4.0,18.0,0,0,0,0,2019-11-17,39,0,3.8,2.0,1.0,0.19999999999999996,9.4,2.6,0.6,0.4
2019,Brazilian Grand Prix,18,STR,Racing Point,17.0,17.0,19.0,0,0,0,0,2019-11-17,39,0,11.6,14.6,0.2,0.6,10.2,15.0,0.6,0.6
2019,Brazilian Grand Prix,77,BOT,Mercedes,4.0,5.0,20.0,0,0,0,0,2019-11-17,39,0,2.4,4.0,1.0,0.0,2.8,3.8,1.0,0.0
2019,Abu Dhabi Grand Prix,44,HAM,Mercedes,1.0,1.0,1.0,1,1,1,1,2019-12-01,40,0,2.8,3.6,1.0,0.0,6.6,4.0,0.8,0.19999999999999996
2019,Abu Dhabi Grand Prix,33,VER,Red Bull Racing,2.0,3.0,2.0,1,1,1,1,2019-12-01,40,0,6.4,2.8,0.8,0.19999999999999996,5.8,3.4,0.8,0.0
2019,Abu Dhabi Grand Prix,16,LEC,Ferrari,3.0,4.0,3.0,1,1,1,1,2019-12-01,40,0,7.0,2.6,0.8,0.4,12.6,2.8,0.4,0.6
2019,Abu Dhabi Grand Prix,77,BOT,Mercedes,20.0,2.0,4.0,1,0,1,1,2019-12-01,40,0,5.4,4.0,0.8,0.19999999999999996,6.2,3.0,0.8,0.19999999999999996
2019,Abu Dhabi Grand Prix,5,VET,Ferrari,4.0,5.0,5.0,1,0,1,1,2019-12-01,40,0,11.8,2.2,0.4,0.6,12.4,3.2,0.4,0.6
2019,Abu Dhabi Grand Prix,23,ALB,Red Bull Racing,5.0,6.0,6.0,1,0,0,1,2019-12-01,20,1,6.6,8.4,0.8,0.0,5.0,3.8,0.8,0.0
2019,Abu Dhabi Grand Prix,11,PER,Racing Point,10.0,11.0,7.0,0,0,0,1,2019-12-01,40,0,8.2,14.8,1.0,0.4,12.6,16.2,0.4,0.8
2019,Abu Dhabi Grand Prix,4,NOR,McLaren,6.0,7.0,8.0,0,0,0,1,2019-12-01,20,1,10.8,8.6,0.6,0.4,9.2,10.8,0.8,0.4
2019,Abu Dhabi Grand Prix,26,KVY,Toro Rosso,13.0,14.0,9.0,0,0,0,1,2019-12-01,20,1,11.0,14.4,0.4,0.6,10.2,11.0,0.4,0.6
2019,Abu Dhabi Grand Prix,55,SAI,McLaren,8.0,9.0,10.0,0,0,0,1,2019-12-01,40,0,7.0,9.4,0.8,0.4,6.8,10.6,1.0,0.4
2019,Abu Dhabi Grand Prix,3,RIC,Renault,7.0,8.0,11.0,0,0,0,0,2019-12-01,40,0,11.6,12.0,0.6,0.4,9.2,11.6,0.8,0.4
2019,Abu Dhabi Grand Prix,27,HUL,Renault,9.0,10.0,12.0,0,0,0,0,2019-12-01,40,0,12.8,11.8,0.6,0.6,9.4,10.8,0.6,0.4
2019,Abu Dhabi Grand Prix,7,RAI,Alfa Romeo Racing,17.0,18.0,13.0,0,0,0,0,2019-12-01,40,0,11.8,13.8,0.2,0.6,10.6,13.8,0.4,0.6
2019,Abu Dhabi Grand Prix,20,MAG,Haas F1 Team,14.0,15.0,14.0,0,0,0,0,2019-12-01,40,0,13.6,14.4,0.2,0.6,14.8,12.6,0.0,0.6
2019,Abu Dhabi Grand Prix,8,GRO,Haas F1 Team,15.0,16.0,15.0,0,0,0,0,2019-12-01,40,0,15.6,12.0,0.0,0.8,14.2,12.0,0.0,0.6
2019,Abu Dhabi Grand Prix,99,GIO,Alfa Romeo Racing,16.0,17.0,16.0,0,0,0,0,2019-12-01,20,1,12.4,13.6,0.2,0.6,9.4,14.6,0.4,0.6
2019,Abu Dhabi Grand Prix,63,RUS,Williams,18.0,19.0,17.0,0,0,0,0,2019-12-01,20,1,15.6,18.0,0.0,0.8,16.4,19.0,0.0,0.8
2019,Abu Dhabi Grand Prix,10,GAS,Toro Rosso,11.0,12.0,18.0,0,0,0,0,2019-12-01,40,0,9.6,9.4,0.6,0.6,9.8,12.0,0.6,0.6
2019,Abu Dhabi Grand Prix,88,KUB,Williams,19.0,20.0,19.0,0,0,0,0,2019-12-01,20,1,17.2,19.4,0.0,1.0,16.2,18.8,0.0,0.8
2019,Abu Dhabi Grand Prix,18,STR,Racing Point,12.0,13.0,20.0,0,0,0,0,2019-12-01,40,0,12.8,14.8,0.2,0.8,11.6,15.2,0.6,0.8
2020,Pre-Season Test 1,77,BOT,Mercedes,1.0,1.0,1.0,1,1,1,1,2020-02-21,41,0,5.8,3.4,0.8,0.19999999999999996,6.8,3.2,0.8,0.19999999999999996
2020,Pre-Season Test 1,16,LEC,Ferrari,7.0,7.0,2.0,1,1,1,1,2020-02-21,41,0,7.0,3.2,0.8,0.4,12.6,3.4,0.4,0.6
2020,Pre-Season Test 1,4,NOR,McLaren,3.0,4.0,3.0,1,1,1,1,2020-02-21,21,0,10.8,8.4,0.6,0.6,7.4,10.8,1.0,0.6
2020,Pre-Season Test 1,44,HAM,Mercedes,5.0,2.0,4.0,1,0,1,1,2020-02-21,41,0,2.8,3.4,1.0,0.0,6.6,2.4,0.8,0.19999999999999996
2020,Pre-Season Test 1,55,SAI,McLaren,8.0,8.0,5.0,1,0,1,1,2020-02-21,41,0,7.8,10.0,0.8,0.6,6.4,10.2,1.0,0.4
2020,Pre-Season Test 1,11,PER,Racing Point,6.0,6.0,6.0,1,0,0,1,2020-02-21,41,0,8.2,14.6,1.0,0.6,13.6,14.0,0.4,0.8
2020,Pre-Season Test 1,10,GAS,AlphaTauri,12.0,12.0,7.0,1,0,0,1,2020-02-21,41,0,10.4,9.6,0.6,0.8,10.46767559177338,10.466084656084657,0.5013969732246799,0.4282353511835468
2020,Pre-Season Test 1,31,OCO,Renault,14.0,14.0,8.0,1,0,0,1,2020-02-21,20,0,13.8,7.25,0.4,0.8,10.6,11.0,0.4,0.6
2020,Pre-Season Test 1,99,GIO,Alfa Romeo Racing,18.0,18.0,9.0,1,0,0,1,2020-02-21,21,0,12.6,14.4,0.2,0.8,10.4,14.6,0.4,0.6
2020,Pre-Season Test 1,5,VET,Ferrari,11.0,11.0,10.0,1,0,0,1,2020-02-21,41,0,9.2,2.6,0.6,0.4,9.0,4.4,0.6,0.4
2020,Pre-Season Test 1,6,LAT,Williams,20.0,20.0,11.0,1,0,0,0,2020-02-21,0,1,16.6,19.2,0.0,0.8,16.6,19.2,0.0,0.8
2020,Pre-Season Test 1,26,KVY,AlphaTauri,13.0,13.0,12.0,0,0,0,0,2020-02-21,21,0,10.4,13.2,0.6,0.8,7.0,12.0,1.0,0.0
2020,Pre-Season Test 1,23,ALB,Red Bull Racing,4.0,5.0,13.0,0,0,0,0,2020-02-21,21,0,6.8,5.8,0.8,0.0,5.6,4.4,0.8,0.0
2020,Pre-Season Test 1,7,RAI,Alfa Romeo Racing,19.0,19.0,14.0,0,0,0,0,2020-02-21,41,0,11.8,14.2,0.2,0.8,9.4,15.0,0.6,0.4
2020,Pre-Season Test 1,63,RUS,Williams,17.0,17.0,15.0,0,0,0,0,2020-02-21,21,0,15.6,18.4,0.0,0.8,15.0,19.2,0.0,0.6
2020,Pre-Season Test 1,8,GRO,Haas F1 Team,15.0,15.0,16.0,0,0,0,0,2020-02-21,41,0,14.6,13.4,0.0,0.8,14.2,12.2,0.0,0.6
2020,Pre-Season Test 1,20,MAG,Haas F1 Team,16.0,16.0,17.0,0,0,0,0,2020-02-21,41,0,14.6,14.6,0.0,0.8,13.8,12.8,0.0,0.6
2020,Pre-Season Test 1,18,STR,Racing Point,9.0,9.0,18.0,0,0,0,0,2020-02-21,41,0,14.6,14.4,0.2,1.0,12.2,12.4,0.6,0.6
2020,Pre-Season Test 1,3,RIC,Renault,10.0,10.0,19.0,0,0,0,0,2020-02-21,41,0,10.0,11.6,0.6,0.4,10.4,11.6,0.4,0.4
2020,Pre-Season Test 1,33,VER,Red Bull Racing,2.0,3.0,20.0,0,0,0,0,2020-02-21,41,0,6.0,2.6,0.8,0.19999999999999996,7.2,4.2,0.6,0.19999999999999996
2020,Pre-Season Test 2,77,BOT,Mercedes,1.0,1.0,1.0,1,1,1,1,2020-02-28,42,0,5.8,3.0,0.8,0.19999999999999996,6.0,2.2,0.8,0.19999999999999996
2020,Pre-Season Test 2,16,LEC,Ferrari,7.0,7.0,2.0,1,1,1,1,2020-02-28,42,0,6.2,4.2,0.8,0.19999999999999996,7.6,6.2,0.8,0.19999999999999996
2020,Pre-Season Test 2,4,NOR,McLaren,3.0,4.0,3.0,1,1,1,1,2020-02-28,22,0,9.2,7.6,0.8,0.4,6.8,7.8,1.0,0.4
2020,Pre-Season Test 2,44,HAM,Mercedes,5.0,2.0,4.0,1,0,1,1,2020-02-28,42,0,3.0,3.0,1.0,0.0,2.2,1.4,1.0,0.0
2020,Pre-Season Test 2,55,SAI,McLaren,8.0,8.0,5.0,1,0,1,1,2020-02-28,42,0,7.8,10.2,0.8,0.6,5.8,6.4,1.0,0.4
2020,Pre-Season Test 2,11,PER,Racing Point,6.0,6.0,6.0,1,0,0,1,2020-02-28,42,0,7.8,12.4,1.0,0.4,14.0,11.2,0.4,0.8
2020,Pre-Season Test 2,10,GAS,AlphaTauri,12.0,12.0,7.0,1,0,0,1,2020-02-28,42,0,10.4,10.2,0.6,0.6,9.5,12.5,0.5,0.5
2020,Pre-Season Test 2,31,OCO,Renault,14.0,14.0,8.0,1,0,0,1,2020-02-28,21,0,13.6,9.25,0.4,0.6,13.0,11.2,0.2,0.6
2020,Pre-Season Test 2,99,GIO,Alfa Romeo Racing,18.0,18.0,9.0,1,0,0,1,2020-02-28,22,0,11.6,15.8,0.4,0.6,11.4,17.0,0.4,0.6
2020,Pre-Season Test 2,5,VET,Ferrari,11.0,11.0,10.0,1,0,0,1,2020-02-28,42,0,10.8,4.6,0.6,0.4,4.4,6.8,1.0,0.0
2020,Pre-Season Test 2,6,LAT,Williams,20.0,20.0,11.0,1,0,0,0,2020-02-28,1,1,11.0,20.0,0.0,0.0,15.6,19.0,0.0,0.8
2020,Pre-Season Test 2,26,KVY,AlphaTauri,13.0,13.0,12.0,0,0,0,0,2020-02-28,22,0,10.8,13.0,0.4,0.8,8.666666666666666,12.333333333333334,0.6666666666666666,0.33333333333333337
2020,Pre-Season Test 2,23,ALB,Red Bull Racing,4.0,5.0,13.0,0,0,0,0,2020-02-28,22,0,8.6,5.6,0.6,0.19999999999999996,11.0,4.6,0.4,0.4
2020,Pre-Season Test 2,7,RAI,Alfa Romeo Racing,19.0,19.0,14.0,0,0,0,0,2020-02-28,42,0,12.2,15.4,0.2,0.8,12.2,18.0,0.4,0.6
2020,Pre-Season Test 2,63,RUS,Williams,17.0,17.0,15.0,0,0,0,0,2020-02-28,22,0,15.4,18.2,0.0,0.8,14.6,19.2,0.0,0.6
2020,Pre-Season Test 2,8,GRO,Haas F1 Team,15.0,15.0,16.0,0,0,0,0,2020-02-28,42,0,15.2,14.4,0.0,0.8,15.0,14.0,0.0,0.8
2020,Pre-Season Test 2,20,MAG,Haas F1 Team,16.0,16.0,17.0,0,0,0,0,2020-02-28,42,0,15.0,14.0,0.0,0.8,15.6,15.4,0.0,1.0
2020,Pre-Season Test 2,18,STR,Racing Point,9.0,9.0,18.0,0,0,0,0,2020-02-28,42,0,16.4,13.8,0.0,1.0,11.4,9.0,0.6,0.6
2020,Pre-Season Test 2,3,RIC,Renault,10.0,10.0,19.0,0,0,0,0,2020-02-28,42,0,10.0,10.4,0.6,0.4,11.6,11.2,0.4,0.6
2020,Pre-Season Test 2,33,VER,Red Bull Racing,2.0,3.0,20.0,0,0,0,0,2020-02-28,42,0,6.4,2.2,0.8,0.19999999999999996,10.8,4.4,0.4,0.6
2020,Austrian Grand Prix,77,BOT,Mercedes,1.0,1.0,1.0,1,1,1,1,2020-07-05,43,0,5.4,2.0,0.8,0.19999999999999996,2.8,1.6,1.0,0.0
2020,Austrian Grand Prix,16,LEC,Ferrari,7.0,7.0,2.0,1,1,1,1,2020-07-05,43,0,5.8,5.2,0.8,0.19999999999999996,5.8,8.2,1.0,0.0
2020,Austrian Grand Prix,4,NOR,McLaren,3.0,4.0,3.0,1,1,1,1,2020-07-05,23,0,5.8,6.8,1.0,0.19999999999999996,5.2,6.6,1.0,0.19999999999999996
2020,Austrian Grand Prix,44,HAM,Mercedes,5.0,2.0,4.0,1,0,1,1,2020-07-05,43,0,3.6,2.6,1.0,0.0,2.2,1.4,1.0,0.0
2020,Austrian Grand Prix,55,SAI,McLaren,8.0,8.0,5.0,1,0,1,1,2020-07-05,43,0,6.2,10.4,1.0,0.4,3.8,5.6,1.0,0.0
2020,Austrian Grand Prix,11,PER,Racing Point,6.0,6.0,6.0,1,0,0,1,2020-07-05,43,0,7.6,11.4,1.0,0.4,13.6,8.6,0.4,0.6
2020,Austrian Grand Prix,10,GAS,AlphaTauri,12.0,12.0,7.0,1,0,0,1,2020-07-05,43,0,10.0,10.6,0.6,0.4,9.5,12.5,0.5,0.5
2020,Austrian Grand Prix,31,OCO,Renault,14.0,14.0,8.0,1,0,0,1,2020-07-05,22,0,13.4,10.75,0.4,0.6,13.2,11.6,0.4,0.6
2020,Austrian Grand Prix,99,GIO,Alfa Romeo Racing,18.0,18.0,9.0,1,0,0,1,2020-07-05,23,0,10.6,16.4,0.6,0.4,12.4,18.2,0.4,0.6
2020,Austrian Grand Prix,5,VET,Ferrari,11.0,11.0,10.0,1,0,0,1,2020-07-05,43,0,12.4,6.2,0.6,0.4,5.2,8.6,1.0,0.0
2020,Austrian Grand Prix,6,LAT,Williams,20.0,20.0,11.0,1,0,0,0,2020-07-05,2,1,11.0,20.0,0.0,0.0,14.2,18.8,0.0,0.6
2020,Austrian Grand Prix,26,KVY,AlphaTauri,13.0,13.0,12.0,0,0,0,0,2020-07-05,23,0,11.0,13.8,0.4,0.8,9.0,12.4,0.6,0.4
2020,Austrian Grand Prix,23,ALB,Red Bull Racing,4.0,5.0,13.0,0,0,0,0,2020-07-05,23,0,10.2,5.6,0.4,0.4,14.4,4.4,0.2,0.8
2020,Austrian Grand Prix,7,RAI,Alfa Romeo Racing,19.0,19.0,14.0,0,0,0,0,2020-07-05,43,0,11.2,16.4,0.2,0.8,11.0,18.4,0.6,0.4
2020,Austrian Grand Prix,63,RUS,Williams,17.0,17.0,15.0,0,0,0,0,2020-07-05,23,0,15.2,17.8,0.0,0.8,12.6,18.8,0.0,0.4
2020,Austrian Grand Prix,8,GRO,Haas F1 Team,15.0,15.0,16.0,0,0,0,0,2020-07-05,43,0,15.0,13.8,0.0,0.8,16.2,15.6,0.0,1.0
2020,Austrian Grand Prix,20,MAG,Haas F1 Team,16.0,16.0,17.0,0,0,0,0,2020-07-05,43,0,15.4,13.8,0.0,0.8,16.4,15.4,0.0,1.0
2020,Austrian Grand Prix,18,STR,Racing Point,9.0,9.0,18.0,0,0,0,0,2020-07-05,43,0,17.6,12.4,0.0,1.0,10.8,7.2,0.6,0.4
2020,Austrian Grand Prix,3,RIC,Renault,10.0,10.0,19.0,0,0,0,0,2020-07-05,43,0,12.2,9.8,0.4,0.6,12.4,12.4,0.6,0.4
2020,Austrian Grand Prix,33,VER,Red Bull Racing,2.0,3.0,20.0,0,0,0,0,2020-07-05,43,0,9.2,2.6,0.6,0.4,15.8,4.2,0.0,1.0
2020,Styrian Grand Prix,44,HAM,Mercedes,1.0,1.0,1.0,1,1,1,1,2020-07-12,44,0,4.0,2.0,1.0,0.0,2.8,1.6,1.0,0.0
2020,Styrian Grand Prix,77,BOT,Mercedes,4.0,4.0,2.0,1,1,1,1,2020-07-12,44,0,5.4,2.0,0.8,0.19999999999999996,2.2,1.4,1.0,0.0
2020,Styrian Grand Prix,33,VER,Red Bull Racing,2.0,2.0,3.0,1,1,1,1,2020-07-12,44,0,12.6,2.6,0.4,0.6,17.2,3.8,0.0,1.0
2020,Styrian Grand Prix,23,ALB,Red Bull Racing,6.0,7.0,4.0,1,0,1,1,2020-07-12,24,0,11.8,5.4,0.2,0.6,13.8,3.6,0.2,0.8
2020,Styrian Grand Prix,4,NOR,McLaren,9.0,6.0,5.0,1,0,1,1,2020-07-12,24,0,5.0,6.0,1.0,0.19999999999999996,4.2,6.4,1.0,0.0
2020,Styrian Grand Prix,11,PER,Racing Point,17.0,17.0,6.0,1,0,0,1,2020-07-12,44,0,6.8,8.8,1.0,0.19999999999999996,13.2,7.8,0.4,0.6
2020,Styrian Grand Prix,18,STR,Racing Point,12.0,13.0,7.0,1,0,0,1,2020-07-12,44,0,18.6,11.4,0.0,1.0,10.8,9.4,0.6,0.4
2020,Styrian Grand Prix,3,RIC,Renault,8.0,9.0,8.0,1,0,0,1,2020-07-12,44,0,14.8,10.0,0.2,0.8,14.6,11.6,0.4,0.6
2020,Styrian Grand Prix,55,SAI,McLaren,3.0,3.0,9.0,0,0,0,1,2020-07-12,44,0,5.6,10.6,1.0,0.19999999999999996,4.2,6.0,1.0,0.0
2020,Styrian Grand Prix,26,KVY,AlphaTauri,13.0,14.0,10.0,0,0,0,1,2020-07-12,24,0,11.0,13.8,0.4,0.8,10.0,12.6,0.4,0.6
2020,Styrian Grand Prix,7,RAI,Alfa Romeo Racing,16.0,16.0,11.0,0,0,0,0,2020-07-12,44,0,11.8,16.8,0.2,0.8,12.0,18.6,0.4,0.6
2020,Styrian Grand Prix,20,MAG,Haas F1 Team,15.0,15.0,12.0,0,0,0,0,2020-07-12,44,0,15.2,14.6,0.0,0.8,16.6,15.6,0.0,1.0
2020,Styrian Grand Prix,8,GRO,Haas F1 Team,0.0,20.0,13.0,0,0,0,0,2020-07-12,44,0,15.2,13.8,0.0,0.8,15.6,15.4,0.0,1.0
2020,Styrian Grand Prix,99,GIO,Alfa Romeo Racing,19.0,19.0,14.0,0,0,0,0,2020-07-12,24,0,9.6,16.8,0.8,0.19999999999999996,11.4,18.0,0.4,0.6
2020,Styrian Grand Prix,10,GAS,AlphaTauri,7.0,8.0,15.0,0,0,0,0,2020-07-12,44,0,8.2,11.0,0.8,0.19999999999999996,9.6,12.8,0.6,0.6
2020,Styrian Grand Prix,63,RUS,Williams,11.0,12.0,16.0,0,0,0,0,2020-07-12,24,0,14.8,17.6,0.0,0.8,13.4,18.2,0.0,0.6
2020,Styrian Grand Prix,6,LAT,Williams,18.0,18.0,17.0,0,0,0,0,2020-07-12,3,1,11.0,20.0,0.0,0.0,13.6,17.2,0.0,0.6
2020,Styrian Grand Prix,31,OCO,Renault,5.0,5.0,18.0,0,0,0,0,2020-07-12,23,0,11.2,12.75,0.6,0.4,12.4,11.4,0.6,0.4
2020,Styrian Grand Prix,16,LEC,Ferrari,14.0,11.0,19.0,0,0,0,0,2020-07-12,44,0,5.4,5.8,0.8,0.19999999999999996,6.8,9.4,1.0,0.0
2020,Styrian Grand Prix,5,VET,Ferrari,10.0,10.0,20.0,0,0,0,0,2020-07-12,44,0,10.4,8.0,0.8,0.19999999999999996,8.6,9.4,0.8,0.19999999999999996
2020,Hungarian Grand Prix,44,HAM,Mercedes,1.0,1.0,1.0,1,1,1,1,2020-07-19,45,0,2.8,1.6,1.0,0.0,2.4,2.0,1.0,0.0
2020,Hungarian Grand Prix,33,VER,Red Bull Racing,7.0,7.0,2.0,1,1,1,1,2020-07-19,45,0,13.0,2.8,0.4,0.6,12.0,4.0,0.4,0.6
2020,Hungarian Grand Prix,77,BOT,Mercedes,2.0,2.0,3.0,1,1,1,1,2020-07-19,45,0,1.8,1.8,1.0,0.0,1.8,1.8,1.0,0.0
2020,Hungarian Grand Prix,18,STR,Racing Point,3.0,3.0,4.0,1,0,1,1,2020-07-19,45,0,16.2,10.6,0.2,0.8,11.0,10.8,0.6,0.4
2020,Hungarian Grand Prix,23,ALB,Red Bull Racing,13.0,13.0,5.0,1,0,1,1,2020-07-19,25,0,9.8,5.6,0.4,0.6,8.4,4.8,0.6,0.4
2020,Hungarian Grand Prix,5,VET,Ferrari,5.0,5.0,6.0,0,0,0,1,2020-07-19,45,0,11.0,9.6,0.8,0.19999999999999996,12.2,10.0,0.6,0.4
