season,date,location,nolaps,tracklength,driver_code,driver_name,lap,position,lap_time_s,race_time_s,compound,tireage,is_pit,pitstopduration,nextcompound,gridposition,resultposition,race_id
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,1,11,113.969,113.969,A5,1,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,2,11,107.148,221.117,A5,2,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,3,11,105.895,327.012,A5,3,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,4,11,105.576,432.588,A5,4,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,5,11,105.504,538.092,A5,5,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,6,11,105.598,643.69,A5,6,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,7,11,105.636,749.326,A5,7,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,8,11,105.197,854.523,A5,8,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,9,11,105.193,959.716,A5,9,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,10,11,104.984,1064.7,A5,10,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,11,11,104.943,1169.643,A5,11,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,12,11,104.864,1274.507,A5,12,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,13,11,105.061,1379.568,A5,13,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,14,11,105.317,1484.885,A5,14,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,15,11,105.329,1590.214,A5,15,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,16,11,105.474,1695.688,A5,16,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,17,10,105.268,1800.956,A5,17,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,18,9,105.178,1906.134,A5,18,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,19,9,104.982,2011.116,A5,19,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,20,9,105.037,2116.153,A5,20,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,21,9,106.907,2223.06,A5,21,True,22.541,A4,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,22,12,123.859,2346.919,A4,1,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,23,11,103.913,2450.832,A4,2,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,24,11,104.379,2555.211,A4,3,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,25,11,104.324,2659.535,A4,4,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,26,11,103.858,2763.393,A4,5,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,27,11,103.712,2867.105,A4,6,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,28,11,104.133,2971.238,A4,7,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,29,11,103.916,3075.154,A4,8,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,30,11,103.596,3178.75,A4,9,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,31,11,103.52,3282.27,A4,10,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,32,10,104.237,3386.507,A4,11,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,33,9,104.207,3490.714,A4,12,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,34,9,103.979,3594.693,A4,13,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,35,9,103.732,3698.425,A4,14,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,36,9,103.709,3802.134,A4,15,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,37,9,103.583,3905.717,A4,16,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,38,9,104.026,4009.743,A4,17,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,39,9,103.105,4112.848,A4,18,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,40,9,103.338,4216.186,A4,19,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,41,9,103.742,4319.928,A4,20,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,42,9,103.465,4423.393,A4,21,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,43,9,102.88,4526.273,A4,22,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,44,9,102.337,4628.61,A4,23,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,45,9,102.203,4730.813,A4,24,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,46,9,104.502,4835.315,A4,25,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,47,9,103.952,4939.267,A4,26,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,48,9,106.499,5045.766,A4,27,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,49,9,104.23,5149.996,A4,28,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,50,9,103.559,5253.555,A4,29,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,51,9,102.554,5356.109,A4,30,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,52,9,103.623,5459.732,A4,31,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,53,9,104.353,5564.085,A4,32,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,ALO,Fernando Alonso,54,9,101.669,5665.754,A4,33,False,,,11,9,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,1,1,105.087,105.087,A5,3,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,2,1,103.166,208.253,A5,4,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,3,1,103.353,311.606,A5,5,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,4,1,103.36,414.966,A5,6,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,5,1,103.011,517.977,A5,7,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,6,1,102.826,620.803,A5,8,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,7,1,102.825,723.628,A5,9,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,8,1,102.861,826.489,A5,10,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,9,1,102.988,929.477,A5,11,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,10,1,102.77,1032.247,A5,12,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,11,1,102.522,1134.769,A5,13,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,12,1,102.634,1237.403,A5,14,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,13,1,102.947,1340.35,A5,15,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,14,1,102.706,1443.056,A5,16,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,15,1,102.822,1545.878,A5,17,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,16,1,102.457,1648.335,A5,18,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,17,1,102.547,1750.882,A5,19,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,18,1,102.475,1853.357,A5,20,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,19,1,102.439,1955.796,A5,21,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,20,1,102.559,2058.355,A5,22,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,21,1,104.816,2163.171,A5,23,True,21.478,A4,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,22,2,122.18,2285.351,A4,1,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,23,2,103.054,2388.405,A4,2,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,24,2,102.204,2490.609,A4,3,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,25,1,102.296,2592.905,A4,4,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,26,1,102.448,2695.353,A4,5,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,27,1,102.091,2797.444,A4,6,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,28,1,102.229,2899.673,A4,7,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,29,1,102.852,3002.525,A4,8,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,30,1,102.676,3105.201,A4,9,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,31,1,102.394,3207.595,A4,10,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,32,1,102.236,3309.831,A4,11,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,33,1,102.317,3412.148,A4,12,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,34,1,102.79,3514.938,A4,13,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,35,1,102.142,3617.08,A4,14,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,36,1,102.043,3719.123,A4,15,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,37,1,101.867,3820.99,A4,16,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,38,1,101.942,3922.932,A4,17,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,39,1,102.218,4025.15,A4,18,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,40,1,101.811,4126.961,A4,19,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,41,1,101.577,4228.538,A4,20,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,42,1,101.406,4329.944,A4,21,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,43,1,101.965,4431.909,A4,22,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,44,1,102.316,4534.225,A4,23,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,45,1,101.576,4635.801,A4,24,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,46,1,101.766,4737.567,A4,25,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,47,1,101.533,4839.1,A4,26,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,48,1,101.907,4941.007,A4,27,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,49,1,102.396,5043.403,A4,28,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,50,1,101.522,5144.925,A4,29,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,51,1,100.75,5245.675,A4,30,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,52,1,100.65,5346.325,A4,31,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,53,1,101.007,5447.332,A4,32,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,54,1,102.045,5549.377,A4,33,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,BOT,Valtteri Bottas,55,1,104.685,5654.062,A4,34,False,,,1,1,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,1,19,119.223,119.223,A4,1,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,2,19,109.292,228.515,A4,2,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,3,19,107.167,335.682,A4,3,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,4,19,107.085,442.767,A4,4,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,5,19,107.029,549.796,A4,5,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,6,19,106.905,656.701,A4,6,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,7,20,108.109,764.81,A4,7,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,8,20,106.987,871.797,A4,8,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,9,20,106.357,978.154,A4,9,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,10,20,106.589,1084.743,A4,10,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,11,20,106.595,1191.338,A4,11,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,12,19,106.827,1298.165,A4,12,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,13,18,106.436,1404.601,A4,13,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,14,18,106.114,1510.715,A4,14,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,15,18,106.449,1617.164,A4,15,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,16,18,107.134,1724.298,A4,16,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,17,18,107.493,1831.791,A4,17,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,18,18,106.33,1938.121,A4,18,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,19,18,106.536,2044.657,A4,19,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,20,18,106.062,2150.719,A4,20,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,21,17,106.219,2256.938,A4,21,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,22,17,105.953,2362.891,A4,22,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,23,16,105.647,2468.538,A4,23,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,24,16,105.571,2574.109,A4,24,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,25,16,105.633,2679.742,A4,25,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,26,16,105.598,2785.34,A4,26,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,27,15,105.719,2891.059,A4,27,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,28,15,105.402,2996.461,A4,28,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,29,14,104.966,3101.427,A4,29,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,30,14,107.442,3208.869,A4,30,True,22.176,A5,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,31,19,125.365,3334.234,A5,1,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,32,18,108.176,3442.41,A5,2,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,33,18,104.36,3546.77,A5,3,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,34,17,104.991,3651.761,A5,4,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,35,17,103.686,3755.447,A5,5,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,36,17,103.567,3859.014,A5,6,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,37,17,103.83,3962.844,A5,7,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,38,17,103.616,4066.46,A5,8,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,39,17,103.647,4170.107,A5,9,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,40,17,103.953,4274.06,A5,10,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,41,17,104.288,4378.348,A5,11,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,42,17,104.318,4482.666,A5,12,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,43,17,104.382,4587.048,A5,13,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,44,17,104.748,4691.796,A5,14,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,45,17,104.475,4796.271,A5,15,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,46,17,104.372,4900.643,A5,16,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,47,17,104.764,5005.407,A5,17,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,48,17,104.66,5110.067,A5,18,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,49,17,104.245,5214.312,A5,19,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,50,17,104.361,5318.673,A5,20,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,51,17,104.93,5423.603,A5,21,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,52,17,104.313,5527.916,A5,22,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,53,17,104.518,5632.434,A5,23,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,ERI,Marcus Ericsson,54,17,104.092,5736.526,A5,24,False,,,19,17,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,1,16,116.701,116.701,A5,1,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,2,16,108.349,225.05,A5,2,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,3,16,107.68,332.73,A5,3,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,4,16,106.337,439.067,A5,4,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,5,16,106.497,545.564,A5,5,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,6,16,106.507,652.071,A5,6,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,7,16,106.565,758.636,A5,7,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,8,16,106.379,865.015,A5,8,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,9,16,106.073,971.088,A5,9,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,10,16,105.769,1076.857,A5,10,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,11,16,106.614,1183.471,A5,11,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,12,14,105.828,1289.299,A5,12,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,13,14,105.332,1394.631,A5,13,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,14,14,105.174,1499.805,A5,14,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,15,14,105.273,1605.078,A5,15,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,16,17,118.688,1723.766,A5,16,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,17,17,107.041,1830.807,A5,17,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,18,17,105.84,1936.647,A5,18,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,19,17,105.661,2042.308,A5,19,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,20,17,105.714,2148.022,A5,20,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,21,16,105.677,2253.699,A5,21,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,22,16,106.393,2360.092,A5,22,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,23,15,105.34,2465.432,A5,23,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,24,15,105.942,2571.374,A5,24,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,25,15,105.9,2677.274,A5,25,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,26,14,105.642,2782.916,A5,26,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,27,14,105.071,2887.987,A5,27,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,28,14,104.976,2992.963,A5,28,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,29,13,105.065,3098.028,A5,29,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,30,13,106.822,3204.85,A5,30,True,21.519,A4,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,31,17,124.998,3329.848,A4,1,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,32,16,104.303,3434.151,A4,2,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,33,16,103.844,3537.995,A4,3,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,34,16,104.136,3642.131,A4,4,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,35,16,105.706,3747.837,A4,5,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,36,16,107.516,3855.353,A4,6,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,37,16,104.441,3959.794,A4,7,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,38,16,104.157,4063.951,A4,8,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,39,16,104.071,4168.022,A4,9,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,40,16,104.448,4272.47,A4,10,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,41,16,104.436,4376.906,A4,11,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,42,16,104.696,4481.602,A4,12,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,43,16,104.388,4585.99,A4,13,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,44,16,104.385,4690.375,A4,14,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,45,16,104.919,4795.294,A4,15,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,46,16,104.397,4899.691,A4,16,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,47,16,104.749,5004.44,A4,17,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,48,16,104.427,5108.867,A4,18,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,49,16,104.176,5213.043,A4,19,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,50,16,103.995,5317.038,A4,20,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,51,16,104.264,5421.302,A4,21,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,52,16,104.335,5525.637,A4,22,False,,,17,16,79
2017,2017-11-26,YasMarina,55,5554.0,GAS,Pierre Gasly,53,16,104.011,5629.648,A4,23,False,,,17,16,79
