race_id,season,location,driver_id,driver_code,team,resultposition,gridposition,avg_lap,median_lap,std_lap,best_lap,pit_count,avg_pit_loss,tyre_mix,avg_stint_length,nolaps,tracklength
58,2016,SaoPaulo,19,ERI,Sauber,21,20,115.50127272727272,118.393,19.6468838398913,91.265,1,25.395,2,6.0,71,4309.0
58,2016,SaoPaulo,20,GUT,HaasF1Team,17,12,166.1178166666667,111.059,320.07348384979576,87.805,4,884.64325,2,12.2,71,4309.0
58,2016,SaoPaulo,22,GRO,HaasF1Team,22,7,,,,,0,0.0,1,1.0,71,4309.0
58,2016,SaoPaulo,25,SAI,ToroRosso,6,15,153.38725352112678,91.68,296.3360930580931,87.153,2,1745.9405000000002,1,24.0,71,4309.0
58,2016,SaoPaulo,26,NAS,Sauber,9,21,153.57683098591548,92.376,296.3722616148234,87.547,2,1745.71,1,24.0,71,4309.0
58,2016,SaoPaulo,27,VER,ToroRosso,3,4,153.27909859154934,92.698,296.5774005565666,85.305,5,712.7475999999999,2,12.0,71,4309.0
58,2016,SaoPaulo,30,PAL,Renault,19,16,115.2755,115.664,15.589077963011222,94.334,2,24.700499999999998,2,7.0,71,4309.0
58,2016,SaoPaulo,31,WEH,ManorMarussia,15,19,153.82863380281688,96.072,295.7505000995283,87.919,3,1172.9840000000002,1,18.0,71,4309.0
58,2016,SaoPaulo,34,OCO,ManorMarussia,12,22,153.62174647887323,91.81,296.1539655701173,87.796,2,1747.0720000000001,1,24.0,71,4309.0
59,2016,YasMarina,1,HAM,Mercedes,1,1,106.98205454545455,106.277,3.6730625299362316,105.137,2,21.9775,2,18.666666666666668,55,5554.0
59,2016,YasMarina,2,RIC,RedBull,5,3,107.07869090909092,106.293,3.9495917035708676,104.889,2,21.926000000000002,2,18.666666666666668,55,5554.0
59,2016,YasMarina,3,ROS,Mercedes,2,2,106.99003636363636,106.15,3.8286459213729587,105.261,2,22.485500000000002,2,18.666666666666668,55,5554.0
59,2016,YasMarina,4,MAG,Renault,22,18,117.4616,111.265,11.285400294185408,108.601,1,27.068,1,6.0,55,5554.0
59,2016,YasMarina,5,ALO,McLaren,10,9,108.07107272727272,107.554,4.086025660506368,104.495,2,22.338,3,18.666666666666668,55,5554.0
59,2016,YasMarina,7,HUL,ForceIndia,7,7,107.89321818181818,106.967,3.895655071101218,105.949,2,21.658,2,18.666666666666668,55,5554.0
59,2016,YasMarina,8,KVY,RedBull,19,17,111.63692857142858,109.49950000000001,5.9769127413391585,108.752,1,21.896,2,7.5,55,5554.0
59,2016,YasMarina,9,MAS,Williams,9,10,108.0627090909091,107.489,3.807771038832965,105.675,2,21.657,2,18.666666666666668,55,5554.0
59,2016,YasMarina,10,BUT,McLaren,20,12,113.56991666666666,109.27099999999999,12.5035518914233,108.753,0,0.0,1,13.0,55,5554.0
59,2016,YasMarina,11,RAI,Ferrari,6,4,107.32416363636364,106.506,3.782345219783112,105.163,2,22.023,2,18.666666666666668,55,5554.0
59,2016,YasMarina,12,VET,Ferrari,3,5,106.99738181818181,106.455,3.740861643124032,103.729,2,21.7915,3,18.666666666666668,55,5554.0
59,2016,YasMarina,15,BOT,Williams,21,11,110.51183333333331,110.054,2.9340349975190576,107.837,0,0.0,1,7.0,55,5554.0
59,2016,YasMarina,16,PER,ForceIndia,8,8,108.05070909090908,107.227,3.6427582837466326,105.249,2,21.66,2,18.666666666666668,55,5554.0
59,2016,YasMarina,19,ERI,Sauber,15,22,109.66059259259258,109.529,3.446828580717318,106.216,1,22.991,2,27.5,55,5554.0
59,2016,YasMarina,20,GUT,HaasF1Team,12,13,108.71138181818182,107.831,4.332953280303509,105.928,2,22.067,2,18.666666666666668,55,5554.0
59,2016,YasMarina,22,GRO,HaasF1Team,11,14,108.37800000000001,107.29,4.30156458185296,104.97,2,22.6825,2,18.666666666666668,55,5554.0
59,2016,YasMarina,25,SAI,ToroRosso,18,21,110.29582926829268,109.052,4.733792142154317,106.591,2,21.848,2,14.0,55,5554.0
59,2016,YasMarina,26,NAS,Sauber,16,19,109.76003703703704,108.8075,5.009228927832363,106.287,2,26.6025,2,18.333333333333332,55,5554.0
59,2016,YasMarina,27,VER,ToroRosso,4,6,107.01269090909092,106.291,3.3583035061963407,105.187,1,21.221,2,28.0,55,5554.0
59,2016,YasMarina,30,PAL,Renault,17,15,109.81861111111111,108.2985,5.407868433759769,105.715,3,23.171333333333337,3,13.75,55,5554.0
59,2016,YasMarina,31,WEH,ManorMarussia,14,16,109.64405555555555,108.1755,5.584025306129696,106.145,2,28.172000000000004,2,18.333333333333332,55,5554.0
59,2016,YasMarina,34,OCO,ManorMarussia,13,20,109.5272962962963,108.9285,4.42357887905611,106.189,2,23.5305,2,18.333333333333332,55,5554.0
60,2017,Melbourne,1,HAM,Mercedes,2,1,88.8008245614035,88.326,2.7249044355641887,87.033,1,21.709,2,29.0,57,5303.0
60,2017,Melbourne,2,RIC,RedBull,17,15,98.88004000000001,90.163,41.243220560555976,89.447,0,0.0,1,26.0,57,5303.0
60,2017,Melbourne,4,MAG,HaasF1Team,15,17,93.98471739130436,91.47550000000001,11.559970201159297,87.568,2,26.7625,3,23.5,57,5303.0
60,2017,Melbourne,5,ALO,McLaren,14,12,91.72838,91.053,3.3423237296643706,90.077,1,22.484,2,25.5,57,5303.0
60,2017,Melbourne,7,HUL,Renault,11,11,91.44866071428574,90.74799999999999,4.421026072908603,88.486,2,23.1445,2,19.0,57,5303.0
60,2017,Melbourne,8,KVY,ToroRosso,9,9,90.75867857142858,89.9695,4.504562495584158,86.711,2,24.7925,2,19.0,57,5303.0
60,2017,Melbourne,9,MAS,Williams,6,7,90.08873684210526,89.049,2.9891217745489578,88.045,1,21.568,2,29.0,57,5303.0
60,2017,Melbourne,11,RAI,Ferrari,4,4,89.0186842105263,88.616,2.855202145444938,86.538,1,22.033,2,29.0,57,5303.0
60,2017,Melbourne,12,VET,Ferrari,1,2,88.6258245614035,88.118,2.8112865199483155,86.638,1,21.988,2,29.0,57,5303.0
60,2017,Melbourne,15,BOT,Mercedes,3,3,88.82319298245613,88.395,2.832077515072363,86.593,1,21.44,2,29.0,57,5303.0
60,2017,Melbourne,16,PER,ForceIndia,7,10,90.49248214285716,89.91749999999999,3.147613635704884,88.336,1,22.045,2,28.5,57,5303.0
60,2017,Melbourne,19,ERI,Sauber,18,14,94.35571428571427,92.825,5.816829627407503,92.052,0,0.0,1,22.0,57,5303.0
60,2017,Melbourne,22,GRO,HaasF1Team,20,6,91.33407692307694,90.492,2.8356276924618293,90.183,0,0.0,1,14.0,57,5303.0
60,2017,Melbourne,25,SAI,ToroRosso,8,8,90.5155892857143,90.0615,3.1201365691368275,87.677,1,21.762,2,28.5,57,5303.0
60,2017,Melbourne,27,VER,RedBull,5,5,89.13156140350877,88.524,3.2055381095933226,86.964,1,22.208,2,29.0,57,5303.0
60,2017,Melbourne,30,PAL,Renault,19,19,96.51219999999999,93.249,6.206910782115598,92.195,0,0.0,1,16.0,57,5303.0
60,2017,Melbourne,33,VAN,McLaren,13,18,92.70558181818183,91.49,5.738529992082788,89.44,1,39.562,2,28.0,57,5303.0
60,2017,Melbourne,34,OCO,ForceIndia,10,13,91.430625,90.771,3.222126026328805,88.475,1,22.154,2,28.5,57,5303.0
60,2017,Melbourne,35,GIO,Sauber,12,16,92.4411818181818,91.623,4.371592180036033,89.052,1,28.591,2,28.0,57,5303.0
60,2017,Melbourne,36,STR,Williams,16,20,92.86052500000001,91.1285,5.430175546047976,89.389,2,22.3365,2,13.666666666666666,57,5303.0
61,2017,Shanghai,1,HAM,Mercedes,1,1,104.57425,97.832,19.045108759087064,95.378,4,20.254999999999995,2,19.0,56,5451.0
61,2017,Shanghai,2,RIC,RedBull,4,5,105.39630357142859,98.79599999999999,18.198070198307633,96.791,4,20.2345,2,19.0,56,5451.0
61,2017,Shanghai,4,MAG,HaasF1Team,8,12,106.6517090909091,99.977,18.075251824148875,97.528,5,19.833,2,18.666666666666668,56,5451.0
61,2017,Shanghai,5,ALO,McLaren,16,13,111.27827272727274,100.774,21.35347826653881,99.496,4,19.0395,2,17.0,56,5451.0
61,2017,Shanghai,7,HUL,Renault,12,7,107.56636363636363,100.01,19.36704983782701,98.015,5,23.1502,3,28.0,56,5451.0
61,2017,Shanghai,8,KVY,ToroRosso,17,9,122.01444444444445,108.003,25.603525835373034,100.09,4,18.9955,2,9.5,56,5451.0
61,2017,Shanghai,9,MAS,Williams,14,6,107.7161090909091,100.345,17.904757251835,96.511,6,20.1855,3,14.0,56,5451.0
61,2017,Shanghai,11,RAI,Ferrari,5,4,105.43275000000001,98.89150000000001,18.328359938779425,96.003,4,20.5695,3,19.0,56,5451.0
61,2017,Shanghai,12,VET,Ferrari,2,2,104.68585714285713,98.05799999999999,18.612477456537857,95.423,5,19.487000000000002,2,19.0,56,5451.0
61,2017,Shanghai,15,BOT,Mercedes,6,3,105.44582142857142,98.18299999999999,19.74924117769605,95.849,4,22.817500000000003,2,19.0,56,5451.0
61,2017,Shanghai,16,PER,ForceIndia,9,8,106.91072727272727,99.454,17.993200248009895,96.531,6,20.50316666666667,2,14.0,56,5451.0
61,2017,Shanghai,19,ERI,Sauber,15,14,108.23374545454546,100.689,18.45727057509194,99.732,4,19.990750000000002,2,28.0,56,5451.0
61,2017,Shanghai,22,GRO,HaasF1Team,11,19,107.25994545454546,100.551,18.72756316672397,97.551,5,22.519199999999998,3,14.0,56,5451.0
61,2017,Shanghai,25,SAI,ToroRosso,7,11,105.87591071428571,99.2685,17.55521208724767,97.398,4,18.72275,2,28.5,56,5451.0
61,2017,Shanghai,27,VER,RedBull,3,16,105.38125,98.61099999999999,18.20175193191329,96.722,4,20.162,2,19.0,56,5451.0
61,2017,Shanghai,30,PAL,Renault,13,20,107.60361818181819,100.711,17.95676559848467,98.181,4,18.968999999999998,2,28.0,56,5451.0
61,2017,Shanghai,33,VAN,McLaren,18,15,126.41647058823528,112.039,25.433449859677037,101.46,4,19.2645,2,9.0,56,5451.0
61,2017,Shanghai,34,OCO,ForceIndia,10,17,107.03032727272726,99.932,18.511728584527305,97.036,5,21.762400000000003,3,18.666666666666668,56,5451.0
61,2017,Shanghai,35,GIO,Sauber,19,18,143.87933333333334,153.078,18.657230296411452,122.409,1,29.443,2,2.0,56,5451.0
61,2017,Shanghai,36,STR,Williams,20,10,,,,,0,0.0,1,1.0,56,5451.0
62,2017,Sakhir,1,HAM,Mercedes,2,2,98.94796491228071,95.306,12.963397953420507,92.798,2,30.6845,2,19.333333333333332,57,5412.0
62,2017,Sakhir,2,RIC,RedBull,5,4,99.52140350877194,96.275,12.524712430202667,93.495,2,25.256,2,19.333333333333332,57,5412.0
62,2017,Sakhir,4,MAG,HaasF1Team,19,20,100.029625,98.81800000000001,2.964165116737883,98.718,0,0.0,1,9.0,57,5412.0
62,2017,Sakhir,5,ALO,McLaren,14,15,101.40444444444447,97.884,11.001246402227148,95.595,2,24.822499999999998,2,18.333333333333332,57,5412.0
62,2017,Sakhir,7,HUL,Renault,9,7,100.2379298245614,97.263,11.461047357493198,95.372,2,25.884500000000003,2,19.333333333333332,57,5412.0
62,2017,Sakhir,8,KVY,ToroRosso,12,11,100.81041071428572,97.8535,10.282964135406917,94.985,2,25.225,2,19.0,57,5412.0
62,2017,Sakhir,9,MAS,Williams,6,8,99.78421052631579,96.781,11.905835536073479,94.256,2,24.972,2,19.333333333333332,57,5412.0
62,2017,Sakhir,11,RAI,Ferrari,4,5,99.22542105263159,96.021,11.637319156101954,93.72,2,26.143,2,19.333333333333332,57,5412.0
62,2017,Sakhir,12,VET,Ferrari,1,3,98.83112280701755,95.048,11.689629650234824,93.826,2,24.508,2,19.333333333333332,57,5412.0
62,2017,Sakhir,15,BOT,Mercedes,3,1,99.18896491228068,95.456,13.033537759735884,94.087,2,26.454,2,19.333333333333332,57,5412.0
62,2017,Sakhir,16,PER,ForceIndia,7,18,99.92947368421054,96.832,10.888454927952134,94.609,2,24.481,2,19.333333333333332,57,5412.0
62,2017,Sakhir,19,ERI,Sauber,15,19,101.41446,98.7,10.381169961216964,95.086,1,25.576,2,25.5,57,5412.0
62,2017,Sakhir,22,GRO,HaasF1Team,8,9,100.14454385964913,97.177,10.601081048429137,94.948,2,25.02,2,19.333333333333332,57,5412.0
62,2017,Sakhir,25,SAI,ToroRosso,16,16,99.045,98.2275,2.1187811247378643,98.026,1,25.001,1,13.0,57,5412.0
62,2017,Sakhir,27,VER,RedBull,18,6,97.49909090909091,96.929,1.219636540494379,96.681,1,25.174,1,12.0,57,5412.0
62,2017,Sakhir,30,PAL,Renault,13,10,100.93992857142858,97.9,10.575608612372054,95.552,2,26.943,2,19.0,57,5412.0
62,2017,Sakhir,31,WEH,Sauber,11,13,100.80003571428571,97.88900000000001,8.495945987168415,96.786,1,26.542,2,28.5,57,5412.0
62,2017,Sakhir,33,VAN,McLaren,20,17,,,,,0,0.0,1,1.0,57,5412.0
62,2017,Sakhir,34,OCO,ForceIndia,10,14,100.51026315789473,97.354,9.681872576636483,95.179,2,24.5845,2,19.333333333333332,57,5412.0
62,2017,Sakhir,36,STR,Williams,17,12,100.73891666666668,98.7585,5.8026051117867175,96.303,1,24.915,2,6.5,57,5412.0
63,2017,Sochi,1,HAM,Mercedes,4,4,102.4050576923077,99.1095,11.691047452047147,98.398,1,29.739,2,26.5,52,5848.0
63,2017,Sochi,2,RIC,RedBull,17,5,136.684,140.543,20.90009495193742,102.285,0,0.0,1,6.0,52,5848.0
63,2017,Sochi,4,MAG,HaasF1Team,13,13,104.5724705882353,101.367,11.703657686984766,99.566,1,36.559,2,26.0,52,5848.0
63,2017,Sochi,5,ALO,McLaren,20,15,,,,,0,0.0,1,1.0,52,5848.0
63,2017,Sochi,7,HUL,Renault,8,8,103.55636538461536,100.303,11.511148287772686,98.418,1,30.28,2,26.5,52,5848.0
63,2017,Sochi,8,KVY,ToroRosso,12,12,104.19643137254901,101.177,11.71333462043137,98.3,1,29.991,2,26.0,52,5848.0
63,2017,Sochi,9,MAS,Williams,9,6,103.74856862745098,100.247,11.792972930105288,98.232,2,29.9215,2,17.333333333333332,52,5848.0
63,2017,Sochi,11,RAI,Ferrari,3,2,101.9181346153846,98.9315,11.703378788194234,96.844,1,30.152,2,26.5,52,5848.0
63,2017,Sochi,12,VET,Ferrari,2,1,101.71846153846153,98.661,11.803939022609027,97.312,1,30.097,2,26.5,52,5848.0
63,2017,Sochi,15,BOT,Mercedes,1,3,101.70659615384616,98.73,11.77071885665178,97.367,1,29.356,2,26.5,52,5848.0
63,2017,Sochi,16,PER,ForceIndia,6,9,103.37559615384617,100.232,11.463373507264068,98.661,1,29.868,2,26.5,52,5848.0
63,2017,Sochi,19,ERI,Sauber,15,18,105.17135294117648,101.931,11.5647613945529,99.835,2,31.445,2,26.0,52,5848.0
63,2017,Sochi,22,GRO,HaasF1Team,19,19,,,,,0,0.0,1,1.0,52,5848.0
63,2017,Sochi,25,SAI,ToroRosso,10,14,104.00711764705883,100.773,11.643334800042568,98.858,1,29.973,2,26.0,52,5848.0
63,2017,Sochi,27,VER,RedBull,5,7,102.86844230769232,99.79400000000001,11.554903976172504,98.429,1,29.567,2,26.5,52,5848.0
63,2017,Sochi,30,PAL,Renault,18,16,,,,,0,0.0,1,1.0,52,5848.0
63,2017,Sochi,31,WEH,Sauber,16,17,105.87506000000002,102.253,11.724679184349494,100.922,2,31.0325,2,17.0,52,5848.0
63,2017,Sochi,33,VAN,McLaren,14,20,105.1189411764706,101.948,11.72563906558916,99.79,2,33.001999999999995,2,26.0,52,5848.0
63,2017,Sochi,34,OCO,ForceIndia,7,10,103.53359615384618,100.492,11.468787417757397,98.745,1,30.253,2,26.5,52,5848.0
63,2017,Sochi,36,STR,Williams,11,11,104.11760784313726,100.913,11.710626953461427,98.87,1,29.791,2,26.0,52,5848.0
64,2017,Catalunya,1,HAM,Mercedes,1,1,87.21965151515151,85.5915,6.909536418808707,83.593,2,21.633000000000003,2,22.333333333333332,66,4655.0
64,2017,Catalunya,2,RIC,RedBull,3,6,88.3684393939394,86.839,6.6298062255678385,83.686,2,21.8645,2,22.333333333333332,66,4655.0
64,2017,Catalunya,4,MAG,HaasF1Team,14,11,90.437421875,87.75649999999999,8.575609049229575,86.371,3,23.85633333333333,2,16.25,66,4655.0
64,2017,Catalunya,5,ALO,McLaren,12,7,90.263234375,88.4405,7.121039579319032,83.894,3,22.989,2,16.25,66,4655.0
64,2017,Catalunya,7,HUL,Renault,6,13,89.54899999999999,87.652,7.790777446362462,86.703,2,22.426,2,22.0,66,4655.0
64,2017,Catalunya,8,KVY,ToroRosso,9,19,89.84376923076925,88.015,7.590244589622158,85.976,2,22.176000000000002,2,33.0,66,4655.0
64,2017,Catalunya,9,MAS,Williams,13,9,90.34885937499999,87.457,9.17944986916676,86.472,3,28.656666666666666,2,16.25,66,4655.0
64,2017,Catalunya,11,RAI,Ferrari,20,4,,,,,0,0.0,1,1.0,66,4655.0
64,2017,Catalunya,12,VET,Ferrari,2,2,87.2725303030303,85.265,6.940900403172481,83.674,2,22.403,2,22.333333333333332,66,4655.0
64,2017,Catalunya,15,BOT,Mercedes,17,3,89.52213157894737,86.5805,7.741154691335914,84.696,1,21.689,2,19.5,66,4655.0
64,2017,Catalunya,16,PER,ForceIndia,4,8,89.0116923076923,86.912,7.902123907380607,85.755,2,24.0945,2,22.0,66,4655.0
64,2017,Catalunya,19,ERI,Sauber,11,16,90.08439062500001,87.7345,7.575419566393326,86.213,2,22.884999999999998,2,21.666666666666668,66,4655.0
64,2017,Catalunya,22,GRO,HaasF1Team,10,14,89.88481538461538,88.054,7.468981293264472,86.871,2,22.7535,2,22.0,66,4655.0
64,2017,Catalunya,25,SAI,ToroRosso,7,12,89.63855384615387,87.691,7.444267018213517,86.186,2,22.183,2,22.0,66,4655.0
64,2017,Catalunya,27,VER,RedBull,19,5,160.999,160.999,,160.999,0,0.0,1,2.0,66,4655.0
64,2017,Catalunya,30,PAL,Renault,15,17,90.457046875,87.7515,7.189390711826118,84.843,3,23.557,2,16.25,66,4655.0
64,2017,Catalunya,31,WEH,Sauber,8,15,89.62101538461538,88.023,7.705445938369475,86.476,1,23.445,2,33.0,66,4655.0
64,2017,Catalunya,33,VAN,McLaren,18,20,90.4368125,89.5725,4.236573573199104,87.554,1,22.547,2,16.5,66,4655.0
64,2017,Catalunya,34,OCO,ForceIndia,5,10,89.18618461538462,87.05,8.254486155063475,86.276,2,22.6295,2,22.0,66,4655.0
64,2017,Catalunya,36,STR,Williams,16,18,90.52996875000001,88.6015,7.476587696690886,86.838,2,22.085500000000003,2,21.666666666666668,66,4655.0
65,2017,MonteCarlo,1,HAM,Mercedes,7,13,80.77103846153845,77.61,9.25355579734652,75.825,1,24.155,2,39.5,78,3337.0
65,2017,MonteCarlo,2,RIC,RedBull,3,5,80.61647435897437,77.14500000000001,10.345044428450112,75.756,1,24.183,2,39.5,78,3337.0
65,2017,MonteCarlo,4,MAG,HaasF1Team,10,11,80.84337179487179,77.78800000000001,8.957741729138398,76.313,2,25.5095,2,26.333333333333332,78,3337.0
65,2017,MonteCarlo,7,HUL,Renault,20,10,79.33786666666667,78.229,3.450269738247529,77.885,0,0.0,1,16.0,78,3337.0
65,2017,MonteCarlo,8,KVY,ToroRosso,14,9,81.07721126760563,77.83,9.053180588556382,76.539,1,24.406,2,36.0,78,3337.0
65,2017,MonteCarlo,9,MAS,Williams,9,14,80.81775641025641,78.15899999999999,8.329713610682981,76.543,2,24.738,2,26.333333333333332,78,3337.0
65,2017,MonteCarlo,10,BUT,McLaren,18,20,79.89147368421051,78.494,5.837140668369302,76.912,2,25.261,2,29.0,78,3337.0
65,2017,MonteCarlo,11,RAI,Ferrari,2,1,80.60878205128203,77.084,10.339092389827451,75.527,1,24.833,2,39.5,78,3337.0
65,2017,MonteCarlo,12,VET,Ferrari,1,2,80.56846153846153,76.9205,11.124504400100353,75.238,1,24.306,2,39.5,78,3337.0
65,2017,MonteCarlo,15,BOT,Mercedes,4,3,80.63919230769233,77.26050000000001,9.615968441422506,76.439,1,24.308,2,39.5,78,3337.0
65,2017,MonteCarlo,16,PER,ForceIndia,13,7,81.06960256410255,77.93,9.151768261954235,74.82,3,30.608,2,19.75,78,3337.0
65,2017,MonteCarlo,19,ERI,Sauber,17,19,81.11057142857142,78.471,7.835611954433478,76.829,1,24.949,2,32.0,78,3337.0
65,2017,MonteCarlo,22,GRO,HaasF1Team,8,8,80.80115384615384,77.67750000000001,8.695145261516974,77.095,1,24.66,2,39.5,78,3337.0
65,2017,MonteCarlo,25,SAI,ToroRosso,6,6,80.72279487179487,77.545,9.191515818856267,76.649,1,24.427,2,39.5,78,3337.0
65,2017,MonteCarlo,27,VER,RedBull,5,4,80.6479358974359,77.33,9.76011595675707,76.329,2,25.5105,2,26.333333333333332,78,3337.0
65,2017,MonteCarlo,30,PAL,Renault,11,16,80.85996153846155,78.26400000000001,7.800631105740878,76.614,1,25.472,2,39.5,78,3337.0
65,2017,MonteCarlo,31,WEH,Sauber,19,18,79.85515789473683,78.556,5.1440515118695,78.034,1,25.813,2,58.0,78,3337.0
65,2017,MonteCarlo,33,VAN,McLaren,16,12,81.08056060606059,77.551,9.33387529564928,76.665,1,24.768,2,33.5,78,3337.0
65,2017,MonteCarlo,34,OCO,ForceIndia,12,15,80.87262820512821,78.3775,7.87586341110376,76.482,3,24.479,2,19.75,78,3337.0
65,2017,MonteCarlo,36,STR,Williams,15,17,81.43681690140845,78.362,8.282664114729302,76.075,2,25.969,2,24.0,78,3337.0
66,2017,Montreal,1,HAM,Mercedes,1,1,79.7879142857143,76.56700000000001,10.381142726664883,74.551,1,23.061,2,35.5,70,4361.0
66,2017,Montreal,2,RIC,RedBull,3,6,80.29215714285715,76.9545,10.31860280626689,76.165,1,23.309,2,35.5,70,4361.0
66,2017,Montreal,4,MAG,HaasF1Team,12,18,81.3654927536232,78.048,10.605147211202224,76.341,1,28.869,2,35.0,70,4361.0
66,2017,Montreal,5,ALO,McLaren,16,12,81.30530303030304,78.03049999999999,10.730177031975247,75.853,1,23.526,2,33.5,70,4361.0
66,2017,Montreal,7,HUL,Renault,8,10,80.65039999999999,77.23849999999999,10.73924839811994,76.136,1,26.764,2,35.5,70,4361.0
66,2017,Montreal,8,KVY,ToroRosso,17,11,83.97364814814816,78.0765,17.168178833492217,76.713,2,62.230999999999995,2,18.333333333333332,70,4361.0
66,2017,Montreal,9,MAS,Williams,19,7,,,,,0,0.0,1,1.0,70,4361.0
66,2017,Montreal,11,RAI,Ferrari,7,4,80.62551428571427,77.1745,10.519713178355456,75.388,2,23.630000000000003,2,23.666666666666668,70,4361.0
66,2017,Montreal,12,VET,Ferrari,4,2,80.30087142857143,76.708,10.919484634971319,74.719,2,27.4705,2,23.666666666666668,70,4361.0
66,2017,Montreal,15,BOT,Mercedes,2,3,80.07052857142857,76.75399999999999,10.33171807860114,75.894,1,22.946,2,35.5,70,4361.0
66,2017,Montreal,16,PER,ForceIndia,5,8,80.36614285714283,77.071,10.33401886592651,76.367,1,23.229,2,35.5,70,4361.0
66,2017,Montreal,19,ERI,Sauber,13,19,81.62202898550724,78.325,10.859717797724132,76.995,1,24.047,2,35.0,70,4361.0
66,2017,Montreal,22,GRO,HaasF1Team,10,14,81.34389855072465,78.294,11.398597403582972,76.949,1,31.256,2,70.0,70,4361.0
66,2017,Montreal,25,SAI,ToroRosso,20,13,,,,,0,0.0,1,1.0,70,4361.0
66,2017,Montreal,27,VER,RedBull,18,5,90.7101,77.7955,21.424877857554076,77.187,0,0.0,1,11.0,70,4361.0
66,2017,Montreal,30,PAL,Renault,11,15,81.35946376811596,78.089,10.808033724394024,76.704,1,24.423,2,35.0,70,4361.0
66,2017,Montreal,31,WEH,Sauber,15,20,82.32901470588236,78.982,13.203803459827427,77.091,2,37.9795,2,34.5,70,4361.0
66,2017,Montreal,33,VAN,McLaren,14,16,81.65931884057972,78.225,10.381733893340735,76.774,1,23.267,2,35.0,70,4361.0
66,2017,Montreal,34,OCO,ForceIndia,6,9,80.36957142857143,76.9625,10.407593031638743,76.247,1,23.409,2,35.5,70,4361.0
66,2017,Montreal,36,STR,Williams,9,17,81.07972463768118,77.568,10.72823298575259,75.979,1,22.79,2,35.0,70,4361.0
67,2017,Baku,1,HAM,Mercedes,5,1,145.91688235294117,106.336,192.3306201237491,103.469,4,343.36125000000004,2,17.333333333333332,51,6003.0
67,2017,Baku,2,RIC,RedBull,1,10,145.79554901960785,106.824,191.12261048659983,104.882,4,343.00925,2,13.0,51,6003.0
67,2017,Baku,4,MAG,HaasF1Team,7,12,146.61423529411766,108.84,190.60783795884038,106.312,3,449.40766666666667,2,17.333333333333332,51,6003.0
67,2017,Baku,5,ALO,McLaren,9,19,146.9632156862745,110.08,190.285904437645,105.168,3,449.83599999999996,2,17.333333333333332,51,6003.0
67,2017,Baku,7,HUL,Renault,17,13,190.86749999999998,125.1285,274.39818347652624,108.536,3,450.1806666666667,2,8.333333333333334,51,6003.0
67,2017,Baku,8,KVY,ToroRosso,19,11,110.94333333333333,109.126,4.434333123480913,108.394,0,0.0,1,10.0,51,6003.0
67,2017,Baku,9,MAS,Williams,16,9,188.39651999999998,127.072,270.0805217415293,107.34,3,449.05233333333337,2,8.666666666666666,51,6003.0
67,2017,Baku,11,RAI,Ferrari,14,3,153.76032608695652,107.8515,233.56135135077986,105.542,4,409.26925,2,15.666666666666666,51,6003.0
67,2017,Baku,12,VET,Ferrari,4,4,145.91272549019607,106.542,192.0347236382086,103.441,4,343.8395,2,17.333333333333332,51,6003.0
67,2017,Baku,15,BOT,Mercedes,2,2,145.87209803921567,107.275,189.28062462558128,103.925,4,346.2895,2,13.0,51,6003.0
67,2017,Baku,16,PER,ForceIndia,15,6,162.20964102564102,108.807,254.45814855290647,105.588,4,411.359,2,13.333333333333334,51,6003.0
67,2017,Baku,19,ERI,Sauber,11,17,147.595431372549,110.672,189.3631374227048,107.186,3,454.96900000000005,2,17.333333333333332,51,6003.0
67,2017,Baku,22,GRO,HaasF1Team,13,16,149.04698,109.9185,191.34479857187083,106.831,5,279.0138,2,10.2,51,6003.0
67,2017,Baku,25,SAI,ToroRosso,8,15,146.76417647058824,109.139,190.07605429329664,105.866,3,449.8996666666667,2,17.333333333333332,51,6003.0
67,2017,Baku,27,VER,RedBull,18,5,111.4085,107.59899999999999,9.084483649708341,106.398,0,0.0,1,13.0,51,6003.0
67,2017,Baku,30,PAL,Renault,20,20,123.56671428571428,113.821,23.473782373208664,111.673,0,0.0,1,8.0,51,6003.0
67,2017,Baku,31,WEH,Sauber,10,14,147.5424705882353,110.413,188.20808308681674,107.12,5,285.272,2,17.333333333333332,51,6003.0
67,2017,Baku,33,VAN,McLaren,12,18,147.60260784313724,109.466,189.0284721308489,106.648,4,342.78875,2,13.0,51,6003.0
67,2017,Baku,34,OCO,ForceIndia,6,7,146.38962745098038,107.641,188.8777135352883,105.634,4,345.271,2,13.0,51,6003.0
67,2017,Baku,36,STR,Williams,3,8,145.87415686274508,106.99,191.5251670040648,105.108,3,450.2266666666667,2,17.333333333333332,51,6003.0
68,2017,Spielberg,1,HAM,Mercedes,4,8,69.23877464788731,68.863,2.3203293128173668,67.411,1,20.761,2,36.0,71,4318.0
68,2017,Spielberg,2,RIC,RedBull,3,4,69.2188028169014,68.922,2.308545928375807,67.442,1,21.713,2,36.0,71,4318.0
68,2017,Spielberg,4,MAG,HaasF1Team,18,15,72.14731034482759,70.92,4.618445758225907,70.402,0,0.0,1,30.0,71,4318.0
68,2017,Spielberg,5,ALO,McLaren,19,12,96.711,96.711,,96.711,0,0.0,1,2.0,71,4318.0
68,2017,Spielberg,7,HUL,Renault,13,11,70.99811428571431,70.374,2.727117507514657,69.043,1,21.977,2,35.5,71,4318.0
